Price_USD_per_MWh,Quantity_MW,Hour,Day,Point,maxSOC_MWh,Hybrid_Name
1000,0.1000000001,15,15,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,15,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,15,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,15,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,15,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,15,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,15,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,15,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,15,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,15,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,15,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,15,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,15,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,15,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,15,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,15,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,15,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,15,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,15,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,15,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,16,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,16,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,16,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,16,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,16,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,16,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,16,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,16,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,16,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,16,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,16,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,17,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,17,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,17,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,17,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,17,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,17,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,17,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,17,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,17,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,17,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,17,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,18,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,18,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,18,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,18,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,18,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,18,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,18,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,18,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,18,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,18,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,18,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,19,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,19,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,19,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,19,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,19,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,19,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,19,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,19,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,19,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,19,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,19,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,20,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,20,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,20,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,20,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,20,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,20,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,20,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,20,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,20,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,20,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,20,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,21,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,21,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,21,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,21,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,21,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,21,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,21,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,21,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,21,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,21,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,21,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,7,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,8,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,8,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,9,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,9,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,10,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,10,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,11,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,11,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,12,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,12,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,13,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,13,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,14,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,14,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,15,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,15,22,2,240.0,HYB_DA_RT_C2
0.3712302653217674,-60.0,16.0,22,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,16,22,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,16.0,22,2,240.0,HYB_DA_RT_C2
0.4567148459640944,-47.463685,17.0,22,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,17,22,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,17.0,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,18,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,18,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,19,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,19,22,2,240.0,HYB_DA_RT_C2
0.9864739891268772,-47.549356708333335,20.0,22,-1,240.0,HYB_DA_RT_C2
999.9,1e-10,20,22,1,240.0,HYB_DA_RT_C2
1000.0,1e-10,20.0,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,21,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,21,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,22,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,22,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,23,22,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,23,22,2,240.0,HYB_DA_RT_C2
999.9,1e-10,0,23,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,0,23,2,240.0,HYB_DA_RT_C2
999.9,1e-10,1,23,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,1,23,2,240.0,HYB_DA_RT_C2
999.9,1e-10,2,23,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,2,23,2,240.0,HYB_DA_RT_C2
999.9,1e-10,3,23,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,3,23,2,240.0,HYB_DA_RT_C2
999.9,1e-10,4,23,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,4,23,2,240.0,HYB_DA_RT_C2
999.9,1e-10,5,23,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,5,23,2,240.0,HYB_DA_RT_C2
999.9,1e-10,6,23,1,240.0,HYB_DA_RT_C2
1000,0.1000000001,6,23,2,240.0,HYB_DA_RT_C2
999.9,1e-10,7,23,1,240.0,HYB_DA_RT_C2
